SplitID,SplitIndex,Split,StrokeRate
7149,8,14217,
7149,10,17870,
7149,12,21572,
7149,14,25210,
7149,16,28789,
7149,18,32435,
7149,20,35761,
7150,2,8492,
7150,6,13490,
7150,8,17605,
7151,2,3362,
7151,4,7362,
7153,2,4155,
7153,20,48224,
7154,2,3779,
7154,4,8347,
7154,6,12966,
7154,8,17190,
7155,2,4196,
7155,4,8898,
7156,2,3172,
7156,4,6701,
7157,2,3422,
7157,4,7041,
7158,2,2628,
7158,4,5647,
7158,6,8758,
7158,8,11696,
7159,2,2931,
7159,4,6028,
7161,2,4181,
7161,4,8882,
7162,2,3731,
7162,4,7814,
7162,6,13176,
7162,8,17296,
7163,2,3706,
7163,4,7952,
7163,6,12480,
7163,8,17153,
7163,10,21840,
7163,12,26331,
7163,14,31055,
7163,16,35866,
7163,20,45278,
7166,2,3843,
7166,4,8192,
7169,2,3457,
7169,4,7518,
7169,6,11773,
7169,8,15834,
7170,2,3271,
7170,4,6898,
7172,2,4380,
7172,4,9153,
7173,2,3629,
7173,4,8265,
7174,2,4721,
7174,4,10606,
7175,2,2741,
7175,4,5715,
7176,2,3192,
7176,4,6538,
7177,2,3479,
7177,4,7646,
7177,6,12334,
7177,8,16010,
7178,2,3565,
7178,4,7912,
7179,2,3874,
7179,4,9036,
7179,6,14799,
7179,8,19362,
7180,2,3555,
7180,4,7982,
7180,6,12756,
7180,8,17567,
7180,10,22379,
7180,12,27347,
7180,14,32211,
7180,16,37147,
7180,18,42141,
7180,20,46324,
7181,2,3505,
7181,4,8508,
7182,2,4106,
7182,4,8654,
7183,2,3459,
7183,4,7404,
7183,6,11550,
7183,8,15731,
7184,2,3657,
7184,4,7756,
7184,6,12096,
7184,8,16509,
7184,10,20964,
7184,12,25437,
7184,14,29926,
7184,16,34460,
7184,18,39135,
7184,20,43495,
7186,2,5707,
7186,4,13018,
7187,2,3149,
7187,4,6773,
7188,2,4916,
7188,4,10093,
7193,2,3203,
7193,4,6761,
7193,6,10574,
7193,8,14540,
7193,10,18547,
7193,12,22522,
7193,14,26654,
7193,16,30867,
7193,18,35065,
7193,20,39125,
7194,2,3133,
7194,4,6803,
7194,6,10776,
7194,8,14628,
7195,2,3187,
7195,4,6891,
7195,6,10903,
7195,8,15084,
7195,10,19161,
7195,12,23417,
7195,14,27676,
7195,16,31931,
7195,18,36160,
7195,20,40065,
7197,2,5821,
7197,4,12998,
7199,2,5974,
7199,4,12988,
7201,2,3482,
7201,4,7350,
7201,6,11582,
7201,8,15948,
7201,10,20476,
7201,12,25019,
7201,16,33997,
7201,18,38453,
7201,20,42418,
7202,2,3404,
7202,4,7367,
7202,6,11657,
7202,8,16362,
7203,2,3689,
7203,4,8564,
7204,2,3055,
7204,4,6350,
7205,2,3783,
7205,4,7989,
7207,2,4053,
7207,4,9231,
7208,2,4020,
7208,4,8340,
7210,2,4257,
7210,4,9594,
7211,2,3850,
7211,4,8672,
7212,2,3990,
7212,4,8174,
7214,2,3128,
7214,4,6708,
7214,6,10479,
7214,8,14450,
7214,10,18413,
7214,12,22421,
7214,16,30491,
7214,18,34316,
7214,20,37933,
7216,2,3454,
7216,4,7483,
7216,6,12619,
7216,8,16211,
7217,2,3586,
7217,4,7442,
7219,2,3208,
7219,4,6994,
7219,6,11201,
7219,8,15427,
7220,2,3932,
7220,4,8635,
7222,2,3004,
7222,4,6575,
7222,6,10363,
7222,8,14220,
7222,10,18150,
7222,12,22103,
7222,14,26143,
7222,16,30345,
7222,18,34575,
7222,20,38662,
7228,2,2970,
7228,4,6123,
7230,2,4038,
7230,4,8931,
7230,6,14351,
7230,10,25207,
7230,12,30654,
7230,14,35973,
7230,16,41041,
7230,18,46617,
7230,20,51555,
7232,2,2805,
7232,4,5757,
7233,2,3257,
7233,4,7425,
7233,6,12403,
7233,8,17284,
7234,2,4724,
7234,4,9859,
7235,2,3644,
7235,4,8156,
7235,6,12994,
7235,8,18016,
7236,2,4244,
7236,4,8849,
7237,2,4025,
7237,4,9245,
7237,6,15092,
7237,8,20025,
7238,2,4214,
7238,4,9510,
7238,6,14901,
7238,8,20095,
7238,10,25288,
7238,12,30771,
7238,14,36012,
7238,16,41505,
7238,18,46848,
7238,20,51669,
7239,2,3748,
7239,4,8468,
7239,6,13661,
7239,8,18034,
7240,2,3797,
7240,4,8779,
7242,2,4671,
7242,4,10267,
7242,6,16081,
7242,8,22070,
7242,10,27726,
7242,12,33820,
7242,14,39929,
7242,16,45710,
7242,18,51544,
7242,20,56893,
7243,2,3692,
7243,4,9019,
7243,6,14443,
7243,8,19884,
7244,2,3360,
7244,4,7513,
7246,2,4638,
7246,4,9767,
7246,6,15464,
7246,8,20829,
7246,10,26373,
7246,12,31813,
7246,14,37142,
7246,16,42556,
7246,18,47956,
7246,20,53113,
7248,2,3976,
7248,4,8526,
7251,2,3966,
7251,4,8573,
7252,2,4338,
7252,4,9607,
7252,6,15011,
7252,8,20290,
7252,10,25706,
7252,12,31117,
7252,14,36421,
7252,16,41797,
7252,18,47112,
7252,20,51890,
7253,2,3811,
7253,4,8429,
7253,6,13564,
7253,8,17662,
7254,2,3952,
7254,4,8413,
7255,2,3643,
7255,4,7985,
7256,2,3967,
7256,4,8462,
7257,2,3165,
7257,4,6882,
7257,6,10891,
7257,8,14700,
7258,2,3808,
7258,4,8094,
7260,2,3443,
7260,4,7710,
7260,6,12188,
7260,8,16517,
7261,2,3261,
7261,4,7069,
7264,2,3338,
7264,4,7157,
7264,6,11126,
7264,8,14840,
7265,2,3529,
7265,4,7591,
7265,6,11788,
7265,8,15929,
7265,10,20058,
7265,12,24213,
7265,14,28336,
7265,16,32388,
7265,18,36366,
7265,20,39804,
7266,2,3738,
7266,4,8246,
7266,6,12854,
7266,8,17233,
7267,2,3804,
7267,4,8044,
7268,2,4669,
7268,4,10146,
7268,6,15891,
7268,8,20693,
7269,2,4805,
7269,4,10352,
7270,2,3502,
7270,4,6329,
7270,6,8944,
7270,8,11589,
7272,2,3375,
7272,4,7076,
7272,6,10089,
7272,8,12799,
7274,2,3798,
7274,4,7785,
7274,6,11061,
7274,8,13862,
7276,2,3028,
7276,4,6558,
7276,6,9516,
7276,8,12209,
7278,2,3360,
7278,4,7068,
7278,6,10447,
7278,8,13478,
7280,2,3652,
7280,4,7748,
7280,6,11039,
7280,8,14188,
7282,2,2546,
7282,4,5179,
7282,6,7766,
7282,8,10102,
7284,2,2952,
7284,4,6068,
7284,6,8834,
7284,8,11684,
7286,2,2786,
7286,4,5529,
7286,6,8316,
7286,8,11093,
7288,2,2913,
7288,4,5764,
7288,6,8642,
7288,8,11619,
7290,2,3302,
7290,4,6442,
7290,6,10201,
7290,8,13274,
7292,2,2803,
7292,4,5881,
7292,6,8965,
7292,8,12150,
7292,10,15245,
7292,12,18544,
7292,16,25168,
7294,2,3097,
7294,4,6495,
7294,6,9860,
7294,8,13784,
7294,10,17073,
7294,12,21245,
7294,14,24600,
7294,16,28597,
7296,2,3682,
7296,4,7940,
7296,6,11682,
7296,8,16269,
7296,10,19795,
7296,12,23985,
7296,14,28543,
7296,16,33709,
7298,2,2927,
7298,4,6261,
7298,6,9286,
7298,8,12586,
7298,10,15885,
7298,12,19613,
7298,14,22424,
7298,16,25583,
7300,2,3509,
7300,4,7352,
7300,6,10711,
7300,8,14475,
7300,10,17959,
7300,12,21957,
7300,14,25223,
7300,16,29052,
7302,2,3275,
7302,4,6854,
7302,6,10976,
7302,8,16133,
7302,10,19916,
7302,12,24236,
7302,14,28200,
7302,16,33300,
7304,2,3356,
7304,4,7187,
7304,6,10538,
7304,8,14455,
7304,10,18162,
7304,12,22387,
7304,14,26026,
7304,16,30232,
7403,2,12227,
7403,4,16682,
7403,6,18422,
7403,8,16682,
7404,4,9423,
7405,2,3978,
7405,4,8604,
7405,8,17677,
7406,2,4400,
7406,4,9284,
7407,4,8558,
7408,2,4343,
7408,4,9045,
7410,1,2799,
7410,2,5722,
7410,3,7500,
7410,10,5723,
7414,2,4555,
7414,4,10342,
7415,2,3724,
7415,4,8578,
7416,2,3864,
7416,4,8075,
7421,2,4039,
7421,4,8729,
7421,6,13572,
7421,8,17635,
7423,2,4099,
7423,4,9625,
7424,4,10020,
7425,2,3101,
7425,4,6909,
7427,2,3134,
7427,4,6628,
7427,6,10250,
7427,8,13790,
7428,2,3609,
7428,4,7557,
7431,4,7104,
7431,6,11292,
7431,8,15422,
7434,2,4402,
7434,4,9580,
7436,2,5757,
7436,4,12157,
7437,2,3431,
7437,4,7555,
7437,6,12282,
7437,8,15879,
7438,4,8802,
7439,4,14818,
7439,6,16364,
7439,8,14794,
7440,2,3817,
7440,4,8146,
7445,2,3985,
7445,4,8612,
7446,2,4407,
7446,4,8944,
7447,2,3681,
7447,4,8317,
7447,6,13548,
7447,8,17729,
7452,2,3708,
7452,4,7864,
7453,1,3320,
7453,2,7036,
7453,3,8652,
7453,10,7030,
7454,2,3875,
7454,4,7974,
7455,2,3482,
7455,4,7665,
7455,6,12290,
7455,8,16697,
7456,2,4091,
7456,4,9391,
7458,1,2992,
7458,2,6275,
7458,10,6265,
7459,2,2549,
7459,4,5578,
7460,2,3007,
7460,4,6527,
7461,2,3096,
7461,4,6924,
7461,6,11138,
7461,8,14722,
7462,4,6967,
7464,2,3761,
7464,4,8001,
7465,2,3144,
7465,4,6649,
7465,6,10234,
7465,8,13704,
7466,2,3421,
7466,4,7101,
7467,2,3200,
7467,4,6929,
7467,8,15464,
7468,2,3842,
7468,4,8451,
7469,2,3318,
7469,4,7745,
7469,6,13867,
7469,8,18592,
7470,2,4377,
7470,4,9650,
7471,2,2837,
7471,4,6084,
7471,6,9556,
7471,8,13155,
7472,2,3215,
7472,4,6812,
7474,2,3542,
7474,4,7628,
7475,2,3524,
7475,4,7757,
7475,6,12877,
7475,8,16803,
7478,2,3055,
7478,4,6658,
7479,2,4530,
7479,4,9638,
7480,2,3157,
7480,4,7153,
7480,6,11789,
7480,8,15412,
7481,2,3474,
7481,4,7055,
7483,2,3893,
7483,4,8483,
7484,2,5066,
7484,4,11794,
7485,2,4012,
7485,6,13637,
7485,8,18078,
7486,2,4663,
7486,4,9646,
7487,2,4658,
7487,4,9677,
7487,6,15113,
7487,8,20000,
7490,1,4356,
7490,2,9176,
7490,10,9153,
7491,2,3814,
7491,4,9270,
7491,6,14534,
7491,8,19643,
7494,2,6276,
7494,4,13457,
7495,2,3511,
7495,4,7791,
7495,6,12587,
7495,8,16361,
7496,1,3055,
7496,2,6388,
7496,10,6381,
7499,2,4175,
7499,4,8938,
7499,6,14114,
7499,8,18712,
7501,2,4122,
7501,4,8796,
7501,6,14423,
7501,8,18596,
7502,2,4280,
7502,4,8912,
7503,2,3560,
7503,4,7707,
7503,6,12558,
7503,8,16302,
7504,2,3450,
7504,4,7309,
7505,2,3243,
7505,4,7210,
7510,2,5398,
7510,4,11609,
7512,2,4077,
7512,4,8498,
7516,2,4904,
7516,4,10609,
7517,2,2694,
7517,4,5756,
7517,6,8258,
7517,8,10759,
7519,2,3392,
7519,4,7103,
7519,6,10114,
7519,8,12860,
7521,2,3468,
7521,4,7347,
7521,6,10495,
7521,8,13388,
7523,2,3043,
7523,4,6508,
7523,6,9449,
7523,8,12157,
7525,2,3410,
7525,4,7104,
7525,6,10484,
7525,8,13260,
7527,2,3661,
7527,4,7361,
7527,6,10680,
7527,8,13811,
7529,2,3816,
7529,4,7897,
7529,6,11410,
7529,8,14779,
7531,2,2338,
7531,4,4821,
7531,6,7379,
7531,8,9653,
7533,2,2797,
7533,4,5497,
7533,6,8316,
7533,8,11105,
7535,2,3116,
7535,4,6196,
7535,6,9407,
7535,8,12578,
7537,2,4552,
7537,4,7943,
7537,6,11955,
7537,8,16579,
7539,2,2702,
7539,4,5536,
7539,6,8243,
7539,8,11008,
7541,2,2959,
7541,4,5883,
7541,6,8772,
7541,8,11739,
7543,2,3166,
7543,4,6298,
7543,6,9530,
7543,8,13018,
7545,2,3474,
7545,4,6784,
7545,6,10484,
7545,8,13932,
7547,2,3476,
7547,4,7286,
7547,6,8810,
7547,8,14309,
7549,2,2883,
7549,4,6187,
7549,6,8076,
7549,8,12540,
7549,10,15368,
7549,12,18551,
7549,14,21328,
7549,16,24439,
7551,2,2865,
7551,4,6086,
7551,6,7759,
7551,8,12651,
7551,10,16000,
7551,12,20106,
7551,14,23526,
7551,16,27216,
7553,2,3301,
7553,4,7122,
7553,6,10413,
7553,8,15395,
7553,12,23644,
7553,14,27385,
7553,16,31626,
7555,2,3687,
7555,4,8382,
7555,6,10017,
7555,8,12588,
7555,10,17825,
7555,12,19366,
7555,14,22311,
7555,16,37872,
7557,2,3066,
7557,4,6272,
7557,6,12592,
7557,10,15751,
7557,12,19238,
7557,14,22456,
7557,16,25919,
7559,2,3329,
7559,4,7128,
7559,6,8897,
7559,8,13840,
7559,10,17099,
7559,12,20801,
7559,14,24298,
7559,16,27939,
7561,2,3486,
7561,4,7343,
7561,6,8859,
7561,8,10575,
7561,10,14283,
7561,12,15995,
7561,14,18005,
7561,16,30635,
7563,2,3417,
7563,4,7434,
7563,6,11204,
7563,8,15604,
7563,10,17635,
7563,12,19426,
7563,14,23669,
7563,16,31815,
7565,2,3778,
7565,4,8167,
7565,6,9779,
7565,8,12000,
7565,10,16553,
7565,12,20703,
7565,14,25324,
7565,16,33445,
7568,2,2569,
7568,4,5683,
7568,6,9088,
7568,8,11906,
7569,2,2597,
7569,4,5681,
7569,6,9020,
7569,8,11823,
7570,2,2837,
7570,4,5997,
7571,2,2801,
7571,4,5969,
7572,2,3090,
7572,4,6643,
7572,6,10811,
7572,8,14300,
7573,2,3139,
7573,4,6736,
7573,6,10868,
7573,8,14361,
7574,2,3164,
7574,4,6520,
7575,2,3196,
7575,4,6583,
7577,2,3472,
7577,4,7466,
7578,2,3135,
7578,4,6645,
7578,6,10352,
7578,8,14014,
7579,2,3441,
7579,4,7453,
7580,2,3044,
7580,4,6533,
7580,6,10133,
7580,8,13700,
7581,2,3618,
7581,4,7738,
7582,2,2392,
7582,4,5018,
7583,2,2380,
7583,4,4926,
7584,2,2547,
7584,4,5198,
7585,2,2549,
7585,4,5209,
7586,2,2966,
7586,4,6523,
7587,2,2997,
7587,4,6517,
7588,2,3012,
7588,4,6488,
7590,2,3095,
7590,4,6604,
7590,6,10290,
7590,8,14078,
7590,10,17955,
7590,12,21841,
7590,14,25799,
7590,16,29756,
7590,18,33651,
7590,20,37461,
7591,2,2694,
7591,4,5896,
7594,2,3011,
7594,4,6246,
7597,2,2670,
7597,4,5574,
7598,2,2679,
7598,4,5581,
7599,4,6315,
7599,6,9209,
7599,8,11777,
7600,2,2983,
7600,4,6335,
7600,6,9203,
7600,8,11769,
7603,4,5316,
7603,6,7915,
7603,8,10283,
7604,2,2487,
7604,4,5261,
7604,6,7859,
7604,8,10238,
7607,4,5464,
7607,6,8167,
7607,8,10730,
7608,2,2670,
7608,4,5507,
7608,6,8249,
7608,8,10828,
7611,4,4862,
7611,6,7265,
7611,8,9573,
7612,2,2333,
7612,4,4854,
7612,6,7226,
7612,8,9503,
7615,6,9359,
7615,8,12782,
7615,10,15785,
7615,12,19005,
7615,14,21914,
7615,16,25173,
7616,2,2981,
7616,4,6273,
7616,6,9285,
7616,8,12684,
7616,10,15623,
7616,12,18911,
7616,14,21812,
7616,16,25058,
7622,2,3313,
7622,4,7242,
7622,6,12036,
7622,8,15265,
7623,2,3207,
7623,4,6947,
7625,2,3292,
7625,4,7312,
7626,2,2734,
7626,4,5816,
7626,6,8983,
7626,8,12190,
7627,2,2980,
7627,4,6255,
7627,6,9678,
7627,8,12995,
7627,10,16386,
7627,12,19767,
7627,14,23137,
7627,16,26481,
7627,18,29884,
7627,20,33117,
7628,2,2606,
7628,4,5743,
7628,6,9134,
7628,8,11978,
7629,2,2888,
7629,4,6079,
7631,2,3183,
7631,4,6754,
7632,2,2871,
7632,4,6041,
7633,2,3546,
7633,4,7301,
7634,2,3611,
7634,4,8099,
7635,2,2783,
7635,4,5885,
7635,6,9141,
7635,8,12487,
7636,2,3073,
7636,4,6322,
7637,2,2858,
7637,4,6016,
7638,2,3446,
7638,4,7352,
7640,2,2899,
7640,4,6329,
7642,2,3475,
7642,4,7428,
7642,6,11446,
7642,8,15783,
7642,12,24716,
7642,14,29338,
7642,16,33942,
7642,18,38534,
7642,20,43059,
7643,2,3218,
7643,4,6983,
7643,6,11054,
7643,8,14710,
7644,2,3397,
7644,4,7391,
7644,6,11675,
7644,8,16261,
7644,10,20815,
7644,12,25458,
7644,14,30113,
7644,16,34673,
7644,18,39204,
7644,20,43235,
7645,2,3069,
7645,4,6550,
7645,6,10217,
7645,8,13921,
7646,2,3139,
7646,4,6699,
7646,6,10536,
7646,8,14422,
7646,10,18326,
7646,12,22270,
7646,14,26241,
7646,16,30155,
7646,18,34116,
7646,20,37883,
7647,2,3183,
7647,4,6870,
7647,16,31705,
7647,20,39655,
7648,2,3825,
7648,4,8223,
7649,2,3547,
7649,4,8323,
7650,2,4143,
7650,4,8944,
7651,2,2947,
7651,4,6314,
7651,6,9946,
7651,8,13551,
7652,2,3630,
7652,4,7749,
7653,2,3611,
7653,4,7407,
7654,2,2835,
7654,4,6112,
7655,2,3312,
7655,4,6861,
7656,2,2364,
7656,4,4955,
7657,2,2600,
7657,4,5344,
7659,2,3152,
7659,4,6911,
7660,2,3038,
7660,4,6935,
7660,6,11418,
7660,8,15285,
7661,2,2996,
7661,4,6577,
7662,2,3395,
7662,4,7431,
7662,6,12556,
7662,8,16406,
7663,2,3243,
7663,4,6780,
7663,6,10504,
7663,8,14356,
7663,10,18299,
7663,12,22212,
7663,14,26135,
7663,16,30150,
7663,18,34074,
7663,20,37761,
7664,2,3885,
7664,4,8037,
7664,6,13328,
7664,8,17390,
7665,2,3451,
7665,4,7508,
7665,6,11842,
7665,8,16248,
7665,10,20743,
7665,12,25279,
7665,14,29785,
7665,16,34228,
7665,18,38422,
7665,20,42341,
7667,2,2743,
7667,4,6353,
7667,6,10684,
7667,8,14273,
7668,2,2701,
7668,4,5876,
7669,2,3343,
7669,4,7392,
7669,6,12110,
7669,8,15939,
7670,2,3528,
7670,4,7290,
7672,2,2923,
7672,4,6070,
7673,2,3061,
7673,4,6578,
7673,6,10338,
7673,8,14104,
7674,2,3159,
7674,4,6660,
7676,2,2693,
7676,4,5608,
7677,2,3857,
7677,4,8409,
7678,2,4077,
7678,4,8907,
7679,2,3912,
7679,4,9343,
7679,6,15090,
7679,8,20355,
7680,2,3233,
7680,4,7004,
7680,6,11179,
7680,8,14888,
7682,2,3044,
7682,4,6523,
7682,6,10148,
7682,8,13664,
7683,2,3407,
7683,4,7241,
7684,2,3654,
7684,4,7943,
7684,6,12532,
7684,8,17022,
7684,10,21670,
7684,12,26341,
7684,14,30978,
7684,16,35579,
7684,18,40216,
7684,20,44370,
7685,2,3508,
7685,4,7589,
7686,2,3491,
7686,4,7304,
7687,2,2532,
7687,4,5336,
7687,6,7971,
7687,8,10349,
7689,2,2984,
7689,4,6448,
7689,6,10057,
7689,8,11713,
7691,2,2342,
7691,4,4783,
7691,6,7216,
7691,8,9511,
7693,2,2590,
7693,4,5361,
7693,6,8084,
7693,8,10715,
7695,2,2774,
7695,4,5843,
7695,6,8638,
7695,8,11911,
7695,10,14836,
7695,12,17994,
7695,14,20010,
7695,16,23528,
7697,2,2996,
7697,4,6385,
7697,6,9351,
7697,8,12787,
7697,10,15855,
7697,12,19268,
7697,14,22169,
7697,16,25384,
7704,2,2452,
7704,4,5157,
7704,6,7664,
7704,8,9982,
7706,2,2451,
7706,4,5215,
7706,6,7803,
7706,8,10138,
8082,2,2944,
8082,4,6792,
8083,2,4123,
8083,4,8975,
8084,2,3216,
8084,4,7214,
8084,6,11728,
8084,8,15122,
8086,2,3233,
8086,4,6954,
8087,2,3308,
8087,4,6963,
8087,6,10660,
8087,8,14403,
8087,10,18202,
8087,12,21900,
8087,14,25613,
8087,16,29244,
8087,18,32889,
8087,20,36127,
8088,2,3639,
8088,4,7385,
8090,2,4227,
8090,4,8940,
8091,2,3590,
8091,4,7478,
8092,2,4649,
8092,4,9398,
8094,2,0,
8094,4,0,
8095,2,3818,
8095,4,8297,
8096,2,4666,
8096,4,10181,
8098,2,3404,
8098,4,7638,
8099,2,3430,
8099,4,7201,
8100,2,4037,
8100,4,8713,
8102,2,5355,
8102,4,12299,
8103,2,4186,
8103,4,9124,
8106,2,0,
8106,4,8048,
8107,2,0,
8107,4,9377,
8109,2,4110,
8109,4,11267,
8110,2,4435,
8110,4,10138,
8111,2,5125,
8111,4,10501,
8113,2,3895,
8113,4,8884,
8114,2,3852,
8114,4,7950,
8115,2,4255,
8115,4,8465,
8116,2,3433,
8116,4,7637,
8116,6,12967,
8116,8,16661,
8118,2,3648,
8118,4,7983,
8119,2,3301,
8119,4,6740,
8120,2,3645,
8120,4,7523,
8120,6,11518,
8120,8,15473,
8120,10,19496,
8120,12,23516,
8120,14,27602,
8120,16,31562,
8120,18,35470,
8120,20,39159,
8121,2,3904,
8121,4,8040,
8122,2,2840,
8122,4,6081,
8122,6,9974,
8122,8,12808,
8124,2,2948,
8124,4,6200,
8125,2,3017,
8125,4,6181,
8127,2,3601,
8127,4,7906,
8128,2,0,
8128,4,9192,
8130,2,3227,
8130,4,6772,
8131,2,0,
8131,4,0,
8133,2,3389,
8133,4,7228,
8134,2,4151,
8134,4,9189,
8136,2,3855,
8136,4,8154,
8137,2,4520,
8137,4,9294,
8138,2,2859,
8138,4,6142,
8138,6,9718,
8138,8,13430,
8140,2,2825,
8140,4,5938,
8141,2,3200,
8141,4,6895,
8141,6,10743,
8141,8,14579,
8141,10,18457,
8141,12,22278,
8141,14,26113,
8141,16,29842,
8141,18,33598,
8141,20,37199,
8142,2,3008,
8142,4,6532,
8143,2,3075,
8143,4,6273,
8144,2,3557,
8144,4,7523,
8146,2,3311,
8146,4,7093,
8147,2,3740,
8147,4,7732,
8148,2,3293,
8148,4,7422,
8149,2,4446,
8149,4,9566,
8151,2,3854,
8151,4,8474,
8152,2,5654,
8152,4,11561,
8153,2,5357,
8153,4,11986,
8155,2,3491,
8155,4,8046,
8156,2,4647,
8156,4,10126,
8158,2,3088,
8158,4,6725,
8159,2,3784,
8159,4,8638,
8160,2,3286,
8160,4,7018,
8160,6,10919,
8160,8,14618,
8162,2,4167,
8162,4,9013,
8163,2,4143,
8163,4,8535,
8164,2,0,
8164,4,0,
8164,6,0,
8164,8,14519,
8166,2,3381,
8166,4,7623,
8167,2,0,
8167,4,7253,
8167,6,0,
8167,8,15560,
8167,10,0,
8167,12,0,
8167,14,0,
8167,16,0,
8167,18,0,
8167,20,40483,
8169,2,3760,
8169,4,8406,
8170,2,5427,
8170,4,12483,
8171,2,3178,
8171,4,7019,
8171,6,11443,
8171,8,15722,
8173,2,3667,
8173,4,9287,
8174,2,3256,
8174,4,7014,
8175,2,4030,
8175,4,8885,
8177,2,3265,
8177,4,7296,
8178,2,3237,
8178,4,6923,
8179,2,0,
8179,4,7825,
8181,2,3903,
8181,4,8252,
8182,2,4641,
8182,4,9634,
8184,2,3909,
8184,4,9041,
8185,2,3775,
8185,4,7848,
8187,2,4279,
8187,4,8668,
8188,2,4970,
8188,4,10179,
8189,2,3245,
8189,4,7165,
8189,6,11507,
8189,8,14926,
8191,2,3272,
8191,4,6831,
8192,2,3087,
8192,4,6286,
8193,2,3702,
8193,4,7848,
8195,2,3058,
8195,4,6458,
8196,2,7655,
8196,4,0,
8197,2,3699,
8197,4,8075,
8199,2,3250,
8199,4,6879,
8200,2,4055,
8200,4,8351,
8202,2,3543,
8202,4,7792,
8203,2,4929,
8203,4,10237,
8204,2,3327,
8204,4,7177,
8204,6,11598,
8204,8,15552,
8206,2,3656,
8206,4,8331,
8207,2,3041,
8207,4,6407,
8208,2,3393,
8208,4,7080,
8209,2,2954,
8209,4,6288,
8209,6,9967,
8209,8,13719,
8211,2,2862,
8211,4,5901,
8212,2,3457,
8212,4,7460,
8214,2,4005,
8214,4,9389,
8215,2,0,
8215,4,8473,
8216,2,4000,
8216,4,8614,
8218,2,3797,
8218,4,7885,
8219,2,4476,
8219,4,9845,
8221,2,4013,
8221,4,8780,
8222,2,3442,
8222,4,7343,
8223,2,3955,
8223,4,8197,
8225,2,4678,
8225,4,10273,
8226,2,5137,
8226,4,11271,
8227,2,3172,
8227,4,6994,
8228,2,3045,
8228,4,6495,
8229,2,3699,
8229,4,7794,
8231,2,3533,
8231,4,7559,
8232,2,3847,
8232,4,7820,
8234,2,4769,
8234,4,10256,
8235,2,5630,
8235,4,12132,
8237,2,3597,
8237,4,7995,
8238,2,3339,
8238,4,6968,
8240,2,3915,
8240,4,8408,
8241,2,4672,
8241,4,9995,
8243,2,3528,
8243,4,7528,
8244,2,4161,
8244,4,8712,
8246,2,3458,
8246,4,7915,
8247,2,4549,
8247,4,9626,
8248,2,4123,
8248,4,8870,
8249,2,3588,
8249,4,8018,
8249,6,12813,
8249,8,17668,
8251,2,0,
8251,4,0,
8252,2,3749,
8252,4,8154,
8253,2,4119,
8253,4,8980,
8253,6,14315,
8253,8,19904,
8253,10,25431,
8253,12,31226,
8253,14,37150,
8253,16,42835,
8253,18,48389,
8253,20,53641,
8254,2,4013,
8254,4,8582,
8255,2,0,
8255,4,0,
8257,2,4238,
8257,4,9405,
8258,2,0,
8258,4,9981,
8259,2,4647,
8259,4,10122,
8261,2,3932,
8261,4,8427,
8262,2,0,
8262,4,9418,
8263,2,5051,
8263,4,10844,
8265,2,4176,
8265,4,9032,
8266,2,5162,
8266,4,0,
8267,2,4857,
8267,4,10468,
8269,2,3801,
8269,4,8573,
8270,2,5993,
8270,4,12810,
8271,2,3407,
8271,4,7691,
8271,6,12378,
8271,8,16333,
8273,2,3590,
8273,4,8091,
8274,2,3215,
8274,4,6848,
8275,2,3415,
8275,4,7362,
8275,6,11596,
8275,8,16015,
8275,10,20494,
8275,12,25059,
8275,14,29914,
8275,16,34668,
8275,18,39455,
8275,20,43514,
8277,2,3494,
8277,4,7302,
8278,2,4076,
8278,4,8366,
8279,2,3167,
8279,4,6927,
8279,6,10831,
8279,8,14588,
8280,2,3487,
8280,4,7871,
8281,2,3448,
8281,4,7307,
8281,6,11170,
8281,8,15041,
8281,10,19035,
8281,12,22942,
8281,14,26785,
8281,16,30745,
8281,18,34591,
8281,20,38325,
8282,2,3800,
8282,4,7761,
8283,2,3624,
8283,4,8119,
8283,6,13577,
8283,8,18662,
8285,2,5310,
8285,4,12710,
8286,2,4122,
8286,4,8829,
8287,2,4775,
8287,4,10456,
8288,2,3308,
8288,4,6993,
8288,6,11508,
8288,8,15180,
8290,2,3290,
8290,4,6980,
8290,6,10781,
8290,8,14630,
8290,10,18486,
8290,12,22483,
8290,14,26314,
8290,16,30271,
8290,18,34285,
8290,20,37892,
8291,2,3801,
8291,4,8019,
8293,2,0,
8293,4,0,
8294,2,0,
8294,4,0,
8296,2,3916,
8296,4,8329,
8297,2,4720,
8297,4,10144,
8299,2,3341,
8299,4,7754,
8300,2,3330,
8300,4,6978,
8301,2,4803,
8301,4,10117,
8303,2,4351,
8303,4,9202,
8304,2,5736,
8304,4,11888,
8305,2,3369,
8305,4,7241,
8305,6,11764,
8305,8,15530,
8307,2,3450,
8307,4,7593,
8308,2,3657,
8308,4,7463,
8309,2,4085,
8309,4,8442,
8311,2,3982,
8311,4,8780,
8312,2,3485,
8312,4,7245,
8313,2,4105,
8313,4,8790,
8315,2,4143,
8315,4,8864,
8316,2,4534,
8316,4,9576,
8322,2,2894,
8322,4,6392,
8322,6,9400,
8322,8,12035,
8324,2,3466,
8324,4,7244,
8324,6,10403,
8324,8,13218,
8326,2,3724,
8326,4,8009,
8326,6,11471,
8326,8,14802,
8328,2,3911,
